Page,date,value
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-12,1198
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-13,891
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-14,637
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-15,569
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-16,794
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-17,742
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-18,764
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-19,747
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-20,637
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-21,570
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-22,631
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-23,35636
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-24,18284
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-25,4428
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-26,2334
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-27,1436
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-28,970
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-29,795
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-30,757
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-05-31,648
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-01,800
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-02,608
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-03,505
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-04,528
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-05,574
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-06,1143
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-07,742
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-08,626
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-09,1694
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-10,1278
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-11,787
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-12,599
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-13,549
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-14,663
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-15,679
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-16,819
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-17,636
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-18,537
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-19,528
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-20,659
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-21,704
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-22,688
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-23,18503
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-24,10304
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-25,4453
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-26,2516
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-27,1601
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-28,1360
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-29,955
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-06-30,836
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-01,1012
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-02,932
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-03,749
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-04,782
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-05,1183
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-06,2262
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-07,6229
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-08,7051
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-09,4563
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-10,3114
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-11,2421
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-12,2045
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-13,3609
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-14,4021
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-15,4397
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-16,1485
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-17,1532
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-18,27608
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-19,12636
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-20,4388
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-21,2699
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-22,1783
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-23,1140
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-24,1000
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-25,963
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-26,879
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-27,34648
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-28,16834
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-29,4284
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-30,2513
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-07-31,1844
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-01,1395
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-02,1285
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-03,1261
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-04,1974
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-05,1269
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-06,809
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-07,683
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-08,502
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-09,645
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-10,1819
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-11,1024
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-12,588
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-13,559
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-14,669
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-15,548
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-16,526
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-17,464
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-18,468
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-19,353
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-20,323
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-21,383
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-22,374
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-23,376
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-24,426
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-25,406
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-26,361
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-27,350
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-28,455
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-29,508
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-30,526
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-08-31,540
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-01,517
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-02,481
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-03,400
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-04,374
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-05,482
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-06,423
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-07,356
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-08,365
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-09,355
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-10,355
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-11,520
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-12,407
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-13,476
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-14,471
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-15,493
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-16,406
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-17,361
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-18,354
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-19,432
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-20,569
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-21,960
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-22,1385
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-23,1511
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-24,1046
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-25,922
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-26,704
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-27,1002
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-28,877
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-29,786
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-09-30,440
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-01,343
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-02,396
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-03,386
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-04,394
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-05,378
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-06,421
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-07,379
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-08,367
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-09,321
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-10,330
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-11,400
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-12,383
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-13,380
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-14,306
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-15,293
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-16,314
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-17,363
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-18,358
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-19,333
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-20,332
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-21,268
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-22,309
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-23,294
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-24,273
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-25,339
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-26,308
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-27,1101
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-28,458
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-29,325
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-30,351
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-10-31,336
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-01,330
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-02,396
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-03,424
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-04,339
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-05,349
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-06,372
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-07,356
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-08,344
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-09,291
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-10,341
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-11,457
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-12,546
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-13,493
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-14,370
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-15,397
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-16,369
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-17,366
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-18,362
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-19,319
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-20,310
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-21,302
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-22,252
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-23,254
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-24,264
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-25,408
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-26,275
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-27,277
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-28,324
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-29,323
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-11-30,339
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-01,312
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-02,287
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-03,518
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-04,271
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-05,415
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-06,299
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-07,245
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-08,274
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-09,322
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-10,405
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-11,362
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-12,312
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-13,235
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-14,235
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-15,367
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-16,322
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-17,232
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-18,208
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-19,216
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-20,235
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-21,208
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-22,230
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-23,183
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-24,161
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-25,215
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-26,176
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-27,208
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-28,224
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-29,246
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-30,245
Death_of_Freddie_Gray_en.wikipedia.org_mobile-web_all-agents,2016-12-31,224
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-01,925
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-02,903
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-03,1195
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-04,873
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-05,1629
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-06,835
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-07,658
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-08,874
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-09,769
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-10,939
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-11,721
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-12,652
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-13,717
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-14,1056
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-15,1445
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-16,1247
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-17,897
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-18,826
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-19,817
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-20,941
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-21,942
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-22,1348
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-23,2804
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-24,1183
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-25,995
Международная_космическая_станция_ru.wikipedia.org_all-access_all-agents,2015-07-26,951
