date,value
2000-08-08T18:00:00Z,34164
2000-08-08T18:30:00Z,33281
2000-08-08T19:00:00Z,32329
2000-08-08T19:30:00Z,31468
2000-08-08T20:00:00Z,31167
2000-08-08T20:30:00Z,31809
2000-08-08T21:00:00Z,33196
2000-08-08T21:30:00Z,32601
2000-08-08T22:00:00Z,31436
2000-08-08T22:30:00Z,29679
2000-08-08T23:00:00Z,27635
2000-08-08T23:30:00Z,25833
2000-08-09T00:00:00Z,24315
2000-08-09T00:30:00Z,23690
2000-08-09T01:00:00Z,23441
2000-08-09T01:30:00Z,23198
2000-08-09T02:00:00Z,22818
2000-08-09T02:30:00Z,22551
2000-08-09T03:00:00Z,22354
2000-08-09T03:30:00Z,22359
2000-08-09T04:00:00Z,22348
2000-08-09T04:30:00Z,22282
2000-08-09T05:00:00Z,22676
2000-08-09T05:30:00Z,22926
2000-08-09T06:00:00Z,24621
2000-08-09T06:30:00Z,26681
2000-08-09T07:00:00Z,29533
2000-08-09T07:30:00Z,31842
2000-08-09T08:00:00Z,33888
2000-08-09T08:30:00Z,34826
2000-08-09T09:00:00Z,35747
2000-08-09T09:30:00Z,36136
2000-08-09T10:00:00Z,36303
2000-08-09T10:30:00Z,36479
2000-08-09T11:00:00Z,36565
2000-08-09T11:30:00Z,36689
2000-08-09T12:00:00Z,36740
2000-08-09T12:30:00Z,36378
2000-08-09T13:00:00Z,36043
2000-08-09T13:30:00Z,35930
2000-08-09T14:00:00Z,35760
2000-08-09T14:30:00Z,35676
2000-08-09T15:00:00Z,35644
2000-08-09T15:30:00Z,35661
2000-08-09T16:00:00Z,35851
2000-08-09T16:30:00Z,36151
2000-08-09T17:00:00Z,36010
2000-08-09T17:30:00Z,35225
2000-08-09T18:00:00Z,34283
2000-08-09T18:30:00Z,33618
2000-08-09T19:00:00Z,32731
2000-08-09T19:30:00Z,32070
2000-08-09T20:00:00Z,32037
2000-08-09T20:30:00Z,32639
2000-08-09T21:00:00Z,33449
2000-08-09T21:30:00Z,32635
2000-08-09T22:00:00Z,31361
2000-08-09T22:30:00Z,29759
2000-08-09T23:00:00Z,27891
2000-08-09T23:30:00Z,25833
2000-08-10T00:00:00Z,24246
2000-08-10T00:30:00Z,23580
2000-08-10T01:00:00Z,23512
2000-08-10T01:30:00Z,23310
2000-08-10T02:00:00Z,22893
2000-08-10T02:30:00Z,22577
2000-08-10T03:00:00Z,22392
2000-08-10T03:30:00Z,22392
2000-08-10T04:00:00Z,22384
2000-08-10T04:30:00Z,22428
2000-08-10T05:00:00Z,22749
2000-08-10T05:30:00Z,23062
2000-08-10T06:00:00Z,24803
2000-08-10T06:30:00Z,26788
2000-08-10T07:00:00Z,29596
2000-08-10T07:30:00Z,31831
2000-08-10T08:00:00Z,33770
2000-08-10T08:30:00Z,35053
2000-08-10T09:00:00Z,35888
2000-08-10T09:30:00Z,36010
2000-08-10T10:00:00Z,36251
2000-08-10T10:30:00Z,36312
2000-08-10T11:00:00Z,36525
2000-08-10T11:30:00Z,36806
2000-08-10T12:00:00Z,36647
2000-08-10T12:30:00Z,36385
2000-08-10T13:00:00Z,36059
2000-08-10T13:30:00Z,35900
2000-08-10T14:00:00Z,35703
2000-08-10T14:30:00Z,35622
2000-08-10T15:00:00Z,35529
2000-08-10T15:30:00Z,35492
2000-08-10T16:00:00Z,35553
2000-08-10T16:30:00Z,35692
2000-08-10T17:00:00Z,35387
2000-08-10T17:30:00Z,34589
2000-08-10T18:00:00Z,33958
2000-08-10T18:30:00Z,33170
2000-08-10T19:00:00Z,32316
2000-08-10T19:30:00Z,31738
2000-08-10T20:00:00Z,31830
2000-08-10T20:30:00Z,32595
2000-08-10T21:00:00Z,33382
2000-08-10T21:30:00Z,32527
2000-08-10T22:00:00Z,31194
2000-08-10T22:30:00Z,29578
2000-08-10T23:00:00Z,27652
2000-08-10T23:30:00Z,25848
2000-08-11T00:00:00Z,24311
2000-08-11T00:30:00Z,23460
2000-08-11T01:00:00Z,23333
2000-08-11T01:30:00Z,23232
2000-08-11T02:00:00Z,22764
2000-08-11T02:30:00Z,22486
2000-08-11T03:00:00Z,22372
2000-08-11T03:30:00Z,22377
2000-08-11T04:00:00Z,22270
2000-08-11T04:30:00Z,22231
2000-08-11T05:00:00Z,22613
2000-08-11T05:30:00Z,22756
2000-08-11T06:00:00Z,24529
2000-08-11T06:30:00Z,26522
2000-08-11T07:00:00Z,29281
2000-08-11T07:30:00Z,31635
2000-08-11T08:00:00Z,33533
2000-08-11T08:30:00Z,34586
2000-08-11T09:00:00Z,35502
2000-08-11T09:30:00Z,35664
2000-08-11T10:00:00Z,35733
2000-08-11T10:30:00Z,35823
2000-08-11T11:00:00Z,35880
2000-08-11T11:30:00Z,35880
2000-08-11T12:00:00Z,35985
2000-08-11T12:30:00Z,35608
2000-08-11T13:00:00Z,35166
2000-08-11T13:30:00Z,34949
2000-08-11T14:00:00Z,34612
2000-08-11T14:30:00Z,34452
2000-08-11T15:00:00Z,34221
2000-08-11T15:30:00Z,34122
2000-08-11T16:00:00Z,34192
2000-08-11T16:30:00Z,34293
2000-08-11T17:00:00Z,34079
2000-08-11T17:30:00Z,33352
2000-08-11T18:00:00Z,32510
2000-08-11T18:30:00Z,31804
2000-08-11T19:00:00Z,31013
2000-08-11T19:30:00Z,30103
2000-08-11T20:00:00Z,29685
2000-08-11T20:30:00Z,30215
2000-08-11T21:00:00Z,31615
2000-08-11T21:30:00Z,31118
2000-08-11T22:00:00Z,29956
2000-08-11T22:30:00Z,28531
2000-08-11T23:00:00Z,26846
2000-08-11T23:30:00Z,25326
2000-08-12T00:00:00Z,23854
2000-08-12T00:30:00Z,23167
2000-08-12T01:00:00Z,22917
2000-08-12T01:30:00Z,22525
2000-08-12T02:00:00Z,22035
2000-08-12T02:30:00Z,21592
2000-08-12T03:00:00Z,21291
2000-08-12T03:30:00Z,21177
2000-08-12T04:00:00Z,21053
2000-08-12T04:30:00Z,20840
2000-08-12T05:00:00Z,20917
2000-08-12T05:30:00Z,20728
2000-08-12T06:00:00Z,21492
2000-08-12T06:30:00Z,22631
2000-08-12T07:00:00Z,24221
2000-08-12T07:30:00Z,25848
2000-08-12T08:00:00Z,27553
2000-08-12T08:30:00Z,28954
2000-08-12T09:00:00Z,30034
2000-08-12T09:30:00Z,30639
2000-08-12T10:00:00Z,30852
2000-08-12T10:30:00Z,30835
2000-08-12T11:00:00Z,30760
2000-08-12T11:30:00Z,30617
2000-08-12T12:00:00Z,30216
2000-08-12T12:30:00Z,29643
2000-08-12T13:00:00Z,28976
2000-08-12T13:30:00Z,28507
2000-08-12T14:00:00Z,28110
2000-08-12T14:30:00Z,27700
2000-08-12T15:00:00Z,27529
2000-08-12T15:30:00Z,27588
2000-08-12T16:00:00Z,27868
2000-08-12T16:30:00Z,28237
2000-08-12T17:00:00Z,28729
2000-08-12T17:30:00Z,28777
2000-08-12T18:00:00Z,28389
2000-08-12T18:30:00Z,28315
2000-08-12T19:00:00Z,27919
2000-08-12T19:30:00Z,27627
2000-08-12T20:00:00Z,27641
2000-08-12T20:30:00Z,28345
2000-08-12T21:00:00Z,28867
2000-08-12T21:30:00Z,28212
2000-08-12T22:00:00Z,27567
2000-08-12T22:30:00Z,26869
2000-08-12T23:00:00Z,25442
2000-08-12T23:30:00Z,24145
2000-08-13T00:00:00Z,22947
2000-08-13T00:30:00Z,22213
2000-08-13T01:00:00Z,21917
2000-08-13T01:30:00Z,21597
2000-08-13T02:00:00Z,21050
2000-08-13T02:30:00Z,20515
2000-08-13T03:00:00Z,20215
2000-08-13T03:30:00Z,20142
2000-08-13T04:00:00Z,20010
2000-08-13T04:30:00Z,19829
2000-08-13T05:00:00Z,19837
2000-08-13T05:30:00Z,19704
2000-08-13T06:00:00Z,19881
2000-08-13T06:30:00Z,20463
2000-08-13T07:00:00Z,21414
2000-08-13T07:30:00Z,22572
2000-08-13T08:00:00Z,23859
2000-08-13T08:30:00Z,25007
2000-08-13T09:00:00Z,26286
2000-08-13T09:30:00Z,27291
2000-08-13T10:00:00Z,28202
2000-08-13T10:30:00Z,28946
2000-08-13T11:00:00Z,29344
2000-08-13T11:30:00Z,29639
2000-08-13T12:00:00Z,29897
2000-08-13T12:30:00Z,29777
2000-08-13T13:00:00Z,29078
2000-08-13T13:30:00Z,28579
2000-08-13T14:00:00Z,28012
2000-08-13T14:30:00Z,27615
2000-08-13T15:00:00Z,27549
2000-08-13T15:30:00Z,27595
2000-08-13T16:00:00Z,27641
2000-08-13T16:30:00Z,27979
2000-08-13T17:00:00Z,28210
2000-08-13T17:30:00Z,28217
2000-08-13T18:00:00Z,28362
2000-08-13T18:30:00Z,28337
2000-08-13T19:00:00Z,28312
2000-08-13T19:30:00Z,28292
2000-08-13T20:00:00Z,28823
2000-08-13T20:30:00Z,29935
2000-08-13T21:00:00Z,30106
2000-08-13T21:30:00Z,29615
2000-08-13T22:00:00Z,28625
2000-08-13T22:30:00Z,27150
2000-08-13T23:00:00Z,25427
2000-08-13T23:30:00Z,23841
2000-08-14T00:00:00Z,22489
2000-08-14T00:30:00Z,21898
2000-08-14T01:00:00Z,21932
2000-08-14T01:30:00Z,21943
2000-08-14T02:00:00Z,21651
2000-08-14T02:30:00Z,21412
2000-08-14T03:00:00Z,21136
2000-08-14T03:30:00Z,21227
2000-08-14T04:00:00Z,21341
2000-08-14T04:30:00Z,21382
2000-08-14T05:00:00Z,21880
2000-08-14T05:30:00Z,22598
2000-08-14T06:00:00Z,24631
2000-08-14T06:30:00Z,26989
2000-08-14T07:00:00Z,29734
2000-08-14T07:30:00Z,32143
2000-08-14T08:00:00Z,34391
2000-08-14T08:30:00Z,35745
2000-08-14T09:00:00Z,36919
2000-08-14T09:30:00Z,37318
2000-08-14T10:00:00Z,37299
2000-08-14T10:30:00Z,37521
2000-08-14T11:00:00Z,37631
2000-08-14T11:30:00Z,37755
2000-08-14T12:00:00Z,37849
2000-08-14T12:30:00Z,37594
2000-08-14T13:00:00Z,37152
2000-08-14T13:30:00Z,37126
2000-08-14T14:00:00Z,37039
2000-08-14T14:30:00Z,36981
2000-08-14T15:00:00Z,36846
2000-08-14T15:30:00Z,36841
2000-08-14T16:00:00Z,37047
2000-08-14T16:30:00Z,37160
2000-08-14T17:00:00Z,36856
2000-08-14T17:30:00Z,35761
2000-08-14T18:00:00Z,34906
2000-08-14T18:30:00Z,34139
2000-08-14T19:00:00Z,33489
2000-08-14T19:30:00Z,32784
2000-08-14T20:00:00Z,32243
2000-08-14T20:30:00Z,33516
2000-08-14T21:00:00Z,34568
2000-08-14T21:30:00Z,33545
2000-08-14T22:00:00Z,32173
2000-08-14T22:30:00Z,30495
2000-08-14T23:00:00Z,28426
2000-08-14T23:30:00Z,26405
2000-08-15T00:00:00Z,24923
2000-08-15T00:30:00Z,24327
2000-08-15T01:00:00Z,24097
2000-08-15T01:30:00Z,24009
2000-08-15T02:00:00Z,23636
2000-08-15T02:30:00Z,23326
2000-08-15T03:00:00Z,23164
2000-08-15T03:30:00Z,22936
2000-08-15T04:00:00Z,23025
2000-08-15T04:30:00Z,23031
2000-08-15T05:00:00Z,23496
2000-08-15T05:30:00Z,23734
2000-08-15T06:00:00Z,25322
2000-08-15T06:30:00Z,27439
2000-08-15T07:00:00Z,30185
2000-08-15T07:30:00Z,32466
2000-08-15T08:00:00Z,34420
2000-08-15T08:30:00Z,35521
2000-08-15T09:00:00Z,36394
2000-08-15T09:30:00Z,36642
2000-08-15T10:00:00Z,36761
2000-08-15T10:30:00Z,36809
2000-08-15T11:00:00Z,36901
2000-08-15T11:30:00Z,37020
2000-08-15T12:00:00Z,37068
2000-08-15T12:30:00Z,36698
2000-08-15T13:00:00Z,36472
2000-08-15T13:30:00Z,36403
2000-08-15T14:00:00Z,36268
2000-08-15T14:30:00Z,36239
2000-08-15T15:00:00Z,36078
2000-08-15T15:30:00Z,36264
2000-08-15T16:00:00Z,36588
2000-08-15T16:30:00Z,36902
2000-08-15T17:00:00Z,36690
2000-08-15T17:30:00Z,35842
2000-08-15T18:00:00Z,35119
2000-08-15T18:30:00Z,34309
2000-08-15T19:00:00Z,33636
2000-08-15T19:30:00Z,33128
2000-08-15T20:00:00Z,33231
2000-08-15T20:30:00Z,34024
2000-08-15T21:00:00Z,34658
2000-08-15T21:30:00Z,33370
2000-08-15T22:00:00Z,32176
2000-08-15T22:30:00Z,30417
2000-08-15T23:00:00Z,28428
2000-08-15T23:30:00Z,26673
2000-08-16T00:00:00Z,25124
2000-08-16T00:30:00Z,24383
2000-08-16T01:00:00Z,24114
2000-08-16T01:30:00Z,24167
2000-08-16T02:00:00Z,23746
2000-08-16T02:30:00Z,23444
2000-08-16T03:00:00Z,23259
2000-08-16T03:30:00Z,23217
2000-08-16T04:00:00Z,23197
2000-08-16T04:30:00Z,23185
2000-08-16T05:00:00Z,23561
2000-08-16T05:30:00Z,23818
2000-08-16T06:00:00Z,25395
2000-08-16T06:30:00Z,27464
2000-08-16T07:00:00Z,30307
2000-08-16T07:30:00Z,32365
2000-08-16T08:00:00Z,34165
2000-08-16T08:30:00Z,35240
2000-08-16T09:00:00Z,36050
2000-08-16T09:30:00Z,36221
2000-08-16T10:00:00Z,36283
2000-08-16T10:30:00Z,36439
2000-08-16T11:00:00Z,36504
2000-08-16T11:30:00Z,36710
2000-08-16T12:00:00Z,36921
2000-08-16T12:30:00Z,36427
2000-08-16T13:00:00Z,36032
2000-08-16T13:30:00Z,35964
2000-08-16T14:00:00Z,35817
2000-08-16T14:30:00Z,35794
2000-08-16T15:00:00Z,35626
2000-08-16T15:30:00Z,35744
2000-08-16T16:00:00Z,35977
2000-08-16T16:30:00Z,36337
2000-08-16T17:00:00Z,36128
2000-08-16T17:30:00Z,35343
2000-08-16T18:00:00Z,34456
2000-08-16T18:30:00Z,33700
2000-08-16T19:00:00Z,33127
2000-08-16T19:30:00Z,32626
2000-08-16T20:00:00Z,32706
2000-08-16T20:30:00Z,33837
2000-08-16T21:00:00Z,34144
2000-08-16T21:30:00Z,33043
2000-08-16T22:00:00Z,32013
2000-08-16T22:30:00Z,30575
2000-08-16T23:00:00Z,28624
2000-08-16T23:30:00Z,26782
2000-08-17T00:00:00Z,25168
2000-08-17T00:30:00Z,24479
2000-08-17T01:00:00Z,24239
2000-08-17T01:30:00Z,24063
2000-08-17T02:00:00Z,23701
2000-08-17T02:30:00Z,23279
2000-08-17T03:00:00Z,23166
2000-08-17T03:30:00Z,23130
2000-08-17T04:00:00Z,23161
2000-08-17T04:30:00Z,23148
2000-08-17T05:00:00Z,23509
2000-08-17T05:30:00Z,23799
2000-08-17T06:00:00Z,25471
2000-08-17T06:30:00Z,27502
2000-08-17T07:00:00Z,30255
2000-08-17T07:30:00Z,32610
2000-08-17T08:00:00Z,34374
2000-08-17T08:30:00Z,35506
2000-08-17T09:00:00Z,36167
2000-08-17T09:30:00Z,36345
2000-08-17T10:00:00Z,36483
2000-08-17T10:30:00Z,36680
2000-08-17T11:00:00Z,36819
2000-08-17T11:30:00Z,36964
2000-08-17T12:00:00Z,37029
2000-08-17T12:30:00Z,36613
2000-08-17T13:00:00Z,36380
2000-08-17T13:30:00Z,36234
2000-08-17T14:00:00Z,36092
2000-08-17T14:30:00Z,35935
2000-08-17T15:00:00Z,35867
2000-08-17T15:30:00Z,35976
2000-08-17T16:00:00Z,36174
2000-08-17T16:30:00Z,36354
2000-08-17T17:00:00Z,36078
2000-08-17T17:30:00Z,35454
2000-08-17T18:00:00Z,34455
2000-08-17T18:30:00Z,33604
2000-08-17T19:00:00Z,33082
2000-08-17T19:30:00Z,32537
2000-08-17T20:00:00Z,32560
2000-08-17T20:30:00Z,33891
2000-08-17T21:00:00Z,34075
2000-08-17T21:30:00Z,32982
2000-08-17T22:00:00Z,31860
2000-08-17T22:30:00Z,30198
2000-08-17T23:00:00Z,28433
2000-08-17T23:30:00Z,26770
2000-08-18T00:00:00Z,25179
2000-08-18T00:30:00Z,24314
2000-08-18T01:00:00Z,24157
2000-08-18T01:30:00Z,23944
2000-08-18T02:00:00Z,23387
2000-08-18T02:30:00Z,23140
2000-08-18T03:00:00Z,23067
2000-08-18T03:30:00Z,22994
2000-08-18T04:00:00Z,22940
2000-08-18T04:30:00Z,22904
2000-08-18T05:00:00Z,23375
2000-08-18T05:30:00Z,23742
2000-08-18T06:00:00Z,25401
2000-08-18T06:30:00Z,27491
2000-08-18T07:00:00Z,30268
2000-08-18T07:30:00Z,32611
2000-08-18T08:00:00Z,34417
2000-08-18T08:30:00Z,35604
2000-08-18T09:00:00Z,36531
2000-08-18T09:30:00Z,36818
2000-08-18T10:00:00Z,36875
2000-08-18T10:30:00Z,36998
2000-08-18T11:00:00Z,37110
2000-08-18T11:30:00Z,37296
2000-08-18T12:00:00Z,37392
2000-08-18T12:30:00Z,36897
2000-08-18T13:00:00Z,36333
2000-08-18T13:30:00Z,35999
2000-08-18T14:00:00Z,35656
2000-08-18T14:30:00Z,35441
2000-08-18T15:00:00Z,35062
2000-08-18T15:30:00Z,34861
2000-08-18T16:00:00Z,34834
2000-08-18T16:30:00Z,35039
2000-08-18T17:00:00Z,34876
2000-08-18T17:30:00Z,34243
2000-08-18T18:00:00Z,33596
2000-08-18T18:30:00Z,32946
2000-08-18T19:00:00Z,32395
2000-08-18T19:30:00Z,31698
2000-08-18T20:00:00Z,31837
2000-08-18T20:30:00Z,32422
2000-08-18T21:00:00Z,32452
2000-08-18T21:30:00Z,31564
2000-08-18T22:00:00Z,30367
2000-08-18T22:30:00Z,29055
2000-08-18T23:00:00Z,27393
2000-08-18T23:30:00Z,25924
2000-08-19T00:00:00Z,24446
2000-08-19T00:30:00Z,23832
2000-08-19T01:00:00Z,23517
2000-08-19T01:30:00Z,23189
2000-08-19T02:00:00Z,22544
2000-08-19T02:30:00Z,22096
2000-08-19T03:00:00Z,21913
2000-08-19T03:30:00Z,21776
2000-08-19T04:00:00Z,21602
2000-08-19T04:30:00Z,21460
2000-08-19T05:00:00Z,21622
2000-08-19T05:30:00Z,21817
2000-08-19T06:00:00Z,22398
2000-08-19T06:30:00Z,23322
2000-08-19T07:00:00Z,25034
2000-08-19T07:30:00Z,26611
2000-08-19T08:00:00Z,28339
2000-08-19T08:30:00Z,29635
2000-08-19T09:00:00Z,30840
2000-08-19T09:30:00Z,31339
2000-08-19T10:00:00Z,31521
2000-08-19T10:30:00Z,31709
2000-08-19T11:00:00Z,31548
2000-08-19T11:30:00Z,31366
2000-08-19T12:00:00Z,30966
2000-08-19T12:30:00Z,30464
2000-08-19T13:00:00Z,29621
2000-08-19T13:30:00Z,29087
2000-08-19T14:00:00Z,28491
2000-08-19T14:30:00Z,28044
2000-08-19T15:00:00Z,27791
2000-08-19T15:30:00Z,27842
2000-08-19T16:00:00Z,28011
2000-08-19T16:30:00Z,28398
2000-08-19T17:00:00Z,28802
2000-08-19T17:30:00Z,28718
2000-08-19T18:00:00Z,28372
2000-08-19T18:30:00Z,27955
2000-08-19T19:00:00Z,27537
2000-08-19T19:30:00Z,27606
2000-08-19T20:00:00Z,27690
2000-08-19T20:30:00Z,28652
2000-08-19T21:00:00Z,28897
2000-08-19T21:30:00Z,28307
2000-08-19T22:00:00Z,27657
2000-08-19T22:30:00Z,26860
2000-08-19T23:00:00Z,25377
2000-08-19T23:30:00Z,24107
2000-08-20T00:00:00Z,22869
2000-08-20T00:30:00Z,22202
2000-08-20T01:00:00Z,21806
2000-08-20T01:30:00Z,21483
2000-08-20T02:00:00Z,20986
2000-08-20T02:30:00Z,20599
2000-08-20T03:00:00Z,20296
2000-08-20T03:30:00Z,20238
2000-08-20T04:00:00Z,20082
2000-08-20T04:30:00Z,19802
2000-08-20T05:00:00Z,19747
2000-08-20T05:30:00Z,19718
2000-08-20T06:00:00Z,19953
2000-08-20T06:30:00Z,20489
2000-08-20T07:00:00Z,21431
2000-08-20T07:30:00Z,22514
2000-08-20T08:00:00Z,23961
2000-08-20T08:30:00Z,25355
2000-08-20T09:00:00Z,26602
2000-08-20T09:30:00Z,27510
2000-08-20T10:00:00Z,28306
2000-08-20T10:30:00Z,28788
2000-08-20T11:00:00Z,29166
2000-08-20T11:30:00Z,29536
2000-08-20T12:00:00Z,29557
2000-08-20T12:30:00Z,29406
2000-08-20T13:00:00Z,28543
2000-08-20T13:30:00Z,28013
2000-08-20T14:00:00Z,27430
2000-08-20T14:30:00Z,27187
2000-08-20T15:00:00Z,26980
2000-08-20T15:30:00Z,27033
2000-08-20T16:00:00Z,27173
2000-08-20T16:30:00Z,27392
2000-08-20T17:00:00Z,27578
2000-08-20T17:30:00Z,27561
2000-08-20T18:00:00Z,27771
2000-08-20T18:30:00Z,27772
2000-08-20T19:00:00Z,27625
2000-08-20T19:30:00Z,27497
2000-08-20T20:00:00Z,28461
2000-08-20T20:30:00Z,29738
2000-08-20T21:00:00Z,30108
2000-08-20T21:30:00Z,29309
2000-08-20T22:00:00Z,28351
2000-08-20T22:30:00Z,26974
2000-08-20T23:00:00Z,25265
2000-08-20T23:30:00Z,23835
2000-08-21T00:00:00Z,22651
2000-08-21T00:30:00Z,21874
2000-08-21T01:00:00Z,21763
2000-08-21T01:30:00Z,21798
2000-08-21T02:00:00Z,21625
2000-08-21T02:30:00Z,21321
2000-08-21T03:00:00Z,21071
2000-08-21T03:30:00Z,21093
2000-08-21T04:00:00Z,21177
2000-08-21T04:30:00Z,21223
2000-08-21T05:00:00Z,21854
2000-08-21T05:30:00Z,22429
2000-08-21T06:00:00Z,24271
2000-08-21T06:30:00Z,26533
2000-08-21T07:00:00Z,29373
2000-08-21T07:30:00Z,31848
2000-08-21T08:00:00Z,33979
2000-08-21T08:30:00Z,35182
2000-08-21T09:00:00Z,36245
2000-08-21T09:30:00Z,36535
2000-08-21T10:00:00Z,36653
2000-08-21T10:30:00Z,36699
2000-08-21T11:00:00Z,36928
2000-08-21T11:30:00Z,37015
2000-08-21T12:00:00Z,37202
2000-08-21T12:30:00Z,36850
2000-08-21T13:00:00Z,36522
2000-08-21T13:30:00Z,36332
2000-08-21T14:00:00Z,36201
2000-08-21T14:30:00Z,36249
2000-08-21T15:00:00Z,36159
2000-08-21T15:30:00Z,36327
2000-08-21T16:00:00Z,36462
2000-08-21T16:30:00Z,36629
2000-08-21T17:00:00Z,36405
2000-08-21T17:30:00Z,35531
2000-08-21T18:00:00Z,34835
2000-08-21T18:30:00Z,34261
2000-08-21T19:00:00Z,33676
2000-08-21T19:30:00Z,33203
2000-08-21T20:00:00Z,33164
2000-08-21T20:30:00Z,34409
2000-08-21T21:00:00Z,34469
2000-08-21T21:30:00Z,33085
2000-08-21T22:00:00Z,31815
2000-08-21T22:30:00Z,30031
2000-08-21T23:00:00Z,27989
2000-08-21T23:30:00Z,26190
2000-08-22T00:00:00Z,24702
2000-08-22T00:30:00Z,24068
2000-08-22T01:00:00Z,23964
2000-08-22T01:30:00Z,23932
2000-08-22T02:00:00Z,23508
2000-08-22T02:30:00Z,23271
2000-08-22T03:00:00Z,23113
2000-08-22T03:30:00Z,23018
2000-08-22T04:00:00Z,22997
2000-08-22T04:30:00Z,23046
2000-08-22T05:00:00Z,23450
2000-08-22T05:30:00Z,23841
2000-08-22T06:00:00Z,25520
2000-08-22T06:30:00Z,27645
2000-08-22T07:00:00Z,30235
2000-08-22T07:30:00Z,32532
2000-08-22T08:00:00Z,34497
2000-08-22T08:30:00Z,35575
2000-08-22T09:00:00Z,36403
2000-08-22T09:30:00Z,36578
2000-08-22T10:00:00Z,36659
2000-08-22T10:30:00Z,36738
2000-08-22T11:00:00Z,36832
2000-08-22T11:30:00Z,37016
2000-08-22T12:00:00Z,37050
2000-08-22T12:30:00Z,36685
2000-08-22T13:00:00Z,36273
2000-08-22T13:30:00Z,36180
2000-08-22T14:00:00Z,36019
2000-08-22T14:30:00Z,35842
2000-08-22T15:00:00Z,35768
2000-08-22T15:30:00Z,35846
2000-08-22T16:00:00Z,36149
2000-08-22T16:30:00Z,36376
2000-08-22T17:00:00Z,36134
2000-08-22T17:30:00Z,35383
2000-08-22T18:00:00Z,34660
2000-08-22T18:30:00Z,33885
2000-08-22T19:00:00Z,33017
2000-08-22T19:30:00Z,32553
2000-08-22T20:00:00Z,33152
2000-08-22T20:30:00Z,34742
2000-08-22T21:00:00Z,34849
2000-08-22T21:30:00Z,33554
2000-08-22T22:00:00Z,32208
2000-08-22T22:30:00Z,30423
2000-08-22T23:00:00Z,28566
2000-08-22T23:30:00Z,26714
2000-08-23T00:00:00Z,24969
2000-08-23T00:30:00Z,24269
2000-08-23T01:00:00Z,24219
2000-08-23T01:30:00Z,24115
2000-08-23T02:00:00Z,23772
2000-08-23T02:30:00Z,23482
2000-08-23T03:00:00Z,23383
2000-08-23T03:30:00Z,23256
2000-08-23T04:00:00Z,23257
2000-08-23T04:30:00Z,23332
2000-08-23T05:00:00Z,23680
2000-08-23T05:30:00Z,24290
2000-08-23T06:00:00Z,25831
2000-08-23T06:30:00Z,27888
2000-08-23T07:00:00Z,30556
2000-08-23T07:30:00Z,32830
2000-08-23T08:00:00Z,34816
2000-08-23T08:30:00Z,35867
2000-08-23T09:00:00Z,36625
2000-08-23T09:30:00Z,36829
2000-08-23T10:00:00Z,36969
2000-08-23T10:30:00Z,36981
2000-08-23T11:00:00Z,37068
2000-08-23T11:30:00Z,37261
2000-08-23T12:00:00Z,37272
2000-08-23T12:30:00Z,36826
2000-08-23T13:00:00Z,36465
2000-08-23T13:30:00Z,36220
2000-08-23T14:00:00Z,36148
2000-08-23T14:30:00Z,36163
2000-08-23T15:00:00Z,35938
2000-08-23T15:30:00Z,36028
2000-08-23T16:00:00Z,36233
2000-08-23T16:30:00Z,36503
2000-08-23T17:00:00Z,36350
2000-08-23T17:30:00Z,35533
2000-08-23T18:00:00Z,34639
2000-08-23T18:30:00Z,33834
2000-08-23T19:00:00Z,33133
2000-08-23T19:30:00Z,32679
2000-08-23T20:00:00Z,33512
2000-08-23T20:30:00Z,34804
2000-08-23T21:00:00Z,34652
2000-08-23T21:30:00Z,33661
2000-08-23T22:00:00Z,32448
2000-08-23T22:30:00Z,30767
2000-08-23T23:00:00Z,28762
2000-08-23T23:30:00Z,27016
2000-08-24T00:00:00Z,25338
2000-08-24T00:30:00Z,24514
2000-08-24T01:00:00Z,24375
2000-08-24T01:30:00Z,24224
2000-08-24T02:00:00Z,23739
2000-08-24T02:30:00Z,23447
2000-08-24T03:00:00Z,23222
2000-08-24T03:30:00Z,23171
2000-08-24T04:00:00Z,23187
2000-08-24T04:30:00Z,23232
2000-08-24T05:00:00Z,23674
2000-08-24T05:30:00Z,24368
2000-08-24T06:00:00Z,25814
2000-08-24T06:30:00Z,27894
2000-08-24T07:00:00Z,30584
2000-08-24T07:30:00Z,32926
2000-08-24T08:00:00Z,34831
2000-08-24T08:30:00Z,35890
2000-08-24T09:00:00Z,36720
2000-08-24T09:30:00Z,36903
2000-08-24T10:00:00Z,36869
2000-08-24T10:30:00Z,37091
2000-08-24T11:00:00Z,37307
2000-08-24T11:30:00Z,37480
2000-08-24T12:00:00Z,37440
2000-08-24T12:30:00Z,37095
2000-08-24T13:00:00Z,36805
2000-08-24T13:30:00Z,36642
2000-08-24T14:00:00Z,36461
2000-08-24T14:30:00Z,36358
2000-08-24T15:00:00Z,36234
2000-08-24T15:30:00Z,36431
2000-08-24T16:00:00Z,36573
2000-08-24T16:30:00Z,36790
2000-08-24T17:00:00Z,36530
2000-08-24T17:30:00Z,35562
2000-08-24T18:00:00Z,34767
2000-08-24T18:30:00Z,34197
2000-08-24T19:00:00Z,33452
2000-08-24T19:30:00Z,33026
2000-08-24T20:00:00Z,33940
2000-08-24T20:30:00Z,35455
2000-08-24T21:00:00Z,35489
2000-08-24T21:30:00Z,34041
2000-08-24T22:00:00Z,32394
